6 1
5/14/2024 5:04 PM
Wavelength (nm)	10mm Absorbance
383.5	9.110
384.0	9.013
384.5	8.924
385.0	8.836
385.5	8.758
386.0	8.690
386.5	8.615
387.0	8.545
387.5	8.474
388.0	8.394
388.5	8.304
389.0	8.215
389.5	8.123
390.0	8.040
390.5	7.961
391.0	7.884
391.5	7.815
392.0	7.751
392.5	7.696
393.0	7.640
393.5	7.574
394.0	7.506
394.5	7.444
395.0	7.387
395.5	7.320
396.0	7.256
396.5	7.193
397.0	7.131
397.5	7.068
398.0	7.007
398.5	6.937
399.0	6.866
399.5	6.800
400.0	6.736
400.5	6.669
401.0	6.608
401.5	6.553
402.0	6.504
402.5	6.457
403.0	6.410
403.5	6.359
404.0	6.303
404.5	6.249
405.0	6.190
405.5	6.128
406.0	6.071
406.5	6.022
407.0	5.972
407.5	5.921
408.0	5.869
408.5	5.816
409.0	5.774
409.5	5.726
410.0	5.680
410.5	5.630
411.0	5.584
411.5	5.536
412.0	5.492
412.5	5.445
413.0	5.402
413.5	5.362
414.0	5.327
414.5	5.287
415.0	5.247
415.5	5.206
416.0	5.163
416.5	5.121
417.0	5.076
417.5	5.026
418.0	4.979
418.5	4.932
419.0	4.889
419.5	4.848
420.0	4.804
420.5	4.763
421.0	4.723
421.5	4.689
422.0	4.650
422.5	4.613
423.0	4.576
423.5	4.538
424.0	4.509
424.5	4.476
425.0	4.442
425.5	4.408
426.0	4.381
426.5	4.353
427.0	4.323
427.5	4.298
428.0	4.276
428.5	4.252
429.0	4.230
429.5	4.204
430.0	4.173
430.5	4.137
431.0	4.102
431.5	4.068
432.0	4.032
432.5	4.003
433.0	3.972
433.5	3.938
434.0	3.909
434.5	3.886
435.0	3.859
435.5	3.832
436.0	3.806
436.5	3.780
437.0	3.759
437.5	3.736
438.0	3.706
438.5	3.679
439.0	3.655
439.5	3.632
440.0	3.607
440.5	3.584
441.0	3.561
441.5	3.535
442.0	3.517
442.5	3.493
443.0	3.470
443.5	3.451
444.0	3.434
444.5	3.412
445.0	3.389
445.5	3.370
446.0	3.348
446.5	3.326
447.0	3.304
447.5	3.279
448.0	3.254
448.5	3.236
449.0	3.216
449.5	3.196
450.0	3.178
450.5	3.162
451.0	3.143
451.5	3.126
452.0	3.111
452.5	3.094
453.0	3.075
453.5	3.056
454.0	3.040
454.5	3.025
455.0	3.013
455.5	2.994
456.0	2.980
456.5	2.963
457.0	2.946
457.5	2.931
458.0	2.910
458.5	2.884
459.0	2.866
459.5	2.844
460.0	2.825
460.5	2.809
461.0	2.795
461.5	2.783
462.0	2.771
462.5	2.766
463.0	2.757
463.5	2.745
464.0	2.735
464.5	2.717
465.0	2.700
465.5	2.688
466.0	2.670
466.5	2.653
467.0	2.639
467.5	2.633
468.0	2.625
468.5	2.617
469.0	2.610
469.5	2.598
470.0	2.584
470.5	2.573
471.0	2.553
471.5	2.538
472.0	2.529
472.5	2.520
473.0	2.512
473.5	2.501
474.0	2.492
474.5	2.482
475.0	2.469
475.5	2.454
476.0	2.437
476.5	2.425
477.0	2.416
477.5	2.406
478.0	2.395
478.5	2.384
479.0	2.373
479.5	2.362
480.0	2.351
480.5	2.339
481.0	2.322
481.5	2.305
482.0	2.288
482.5	2.268
483.0	2.250
483.5	2.235
484.0	2.220
484.5	2.208
485.0	2.202
485.5	2.200
486.0	2.194
486.5	2.189
487.0	2.180
487.5	2.169
488.0	2.165
488.5	2.158
489.0	2.151
489.5	2.143
490.0	2.137
490.5	2.132
491.0	2.122
491.5	2.115
492.0	2.108
492.5	2.103
493.0	2.100
493.5	2.094
494.0	2.091
494.5	2.083
495.0	2.071
495.5	2.058
496.0	2.045
496.5	2.033
497.0	2.024
497.5	2.019
498.0	2.012
498.5	2.006
499.0	2.006
499.5	2.002
500.0	2.000
500.5	1.998
501.0	1.992
501.5	1.983
502.0	1.977
502.5	1.967
503.0	1.954
503.5	1.940
504.0	1.934
504.5	1.927
505.0	1.921
505.5	1.918
506.0	1.909
506.5	1.900
507.0	1.892
507.5	1.882
508.0	1.870
508.5	1.861
509.0	1.854
509.5	1.843
510.0	1.833
510.5	1.822
511.0	1.808
511.5	1.794
512.0	1.786
512.5	1.784
513.0	1.779
513.5	1.778
514.0	1.778
514.5	1.775
515.0	1.767
515.5	1.754
516.0	1.738
516.5	1.725
517.0	1.714
517.5	1.705
518.0	1.694
518.5	1.681
519.0	1.666
519.5	1.656
520.0	1.648
520.5	1.644
521.0	1.643
521.5	1.645
522.0	1.648
522.5	1.649
523.0	1.641
523.5	1.630
524.0	1.613
524.5	1.602
525.0	1.589
525.5	1.578
526.0	1.569
526.5	1.558
527.0	1.546
527.5	1.536
528.0	1.523
528.5	1.518
529.0	1.510
529.5	1.509
530.0	1.505
530.5	1.504
531.0	1.502
531.5	1.495
532.0	1.485
532.5	1.473
533.0	1.459
533.5	1.449
534.0	1.438
534.5	1.436
535.0	1.433
535.5	1.430
536.0	1.422
536.5	1.411
537.0	1.401
537.5	1.392
538.0	1.384
538.5	1.377
539.0	1.370
539.5	1.363
540.0	1.357
540.5	1.351
541.0	1.335
541.5	1.318
542.0	1.310
542.5	1.308
543.0	1.305
543.5	1.303
544.0	1.299
544.5	1.291
545.0	1.293
545.5	1.289
546.0	1.277
546.5	1.267
547.0	1.262
547.5	1.253
548.0	1.246
548.5	1.239
549.0	1.230
549.5	1.221
550.0	1.220
550.5	1.214
551.0	1.208
551.5	1.208
552.0	1.210
552.5	1.201
553.0	1.193
553.5	1.183
554.0	1.170
554.5	1.157
555.0	1.148
555.5	1.139
556.0	1.128
556.5	1.126
557.0	1.125
557.5	1.119
558.0	1.118
558.5	1.119
559.0	1.120
559.5	1.115
560.0	1.112
560.5	1.109
561.0	1.100
561.5	1.096
562.0	1.090
562.5	1.084
563.0	1.078
563.5	1.068
564.0	1.063
564.5	1.053
565.0	1.046
565.5	1.040
566.0	1.027
566.5	1.016
567.0	1.008
567.5	0.999
568.0	0.993
568.5	0.989
569.0	0.989
569.5	0.988
570.0	0.988
570.5	0.978
571.0	0.960
571.5	0.952
572.0	0.943
572.5	0.935
573.0	0.929
573.5	0.928
574.0	0.925
574.5	0.924
575.0	0.926
575.5	0.918
576.0	0.910
576.5	0.912
577.0	0.905
577.5	0.898
578.0	0.891
578.5	0.885
579.0	0.879
579.5	0.879
580.0	0.883
580.5	0.885
581.0	0.886
581.5	0.882
582.0	0.872
582.5	0.860
583.0	0.849
583.5	0.833
584.0	0.824
584.5	0.820
585.0	0.819
585.5	0.824
586.0	0.820
586.5	0.819
587.0	0.812
587.5	0.798
588.0	0.786
588.5	0.773
589.0	0.762
589.5	0.755
590.0	0.755
590.5	0.757
591.0	0.761
591.5	0.767
592.0	0.768
592.5	0.763
593.0	0.761
593.5	0.762
594.0	0.752
594.5	0.742
595.0	0.733
595.5	0.724
596.0	0.721
596.5	0.714
597.0	0.709
597.5	0.705
598.0	0.703
598.5	0.707
599.0	0.708
599.5	0.707
600.0	0.703
600.5	0.699
601.0	0.699
601.5	0.692
602.0	0.685
602.5	0.675
603.0	0.667
603.5	0.665
604.0	0.663
604.5	0.659
605.0	0.654
605.5	0.645
606.0	0.644
606.5	0.640
607.0	0.637
607.5	0.636
608.0	0.640
608.5	0.642
609.0	0.643
609.5	0.640
610.0	0.630
610.5	0.620
611.0	0.614
611.5	0.605
612.0	0.600
612.5	0.600
613.0	0.600
613.5	0.600
614.0	0.602
614.5	0.598
615.0	0.591
615.5	0.586
616.0	0.584
616.5	0.583
617.0	0.581
617.5	0.580
618.0	0.576
618.5	0.559
619.0	0.547
619.5	0.540
620.0	0.543
620.5	0.549
621.0	0.553
621.5	0.561
622.0	0.575
622.5	0.583
623.0	0.581
623.5	0.569
624.0	0.562
624.5	0.561
625.0	0.564
625.5	0.563
626.0	0.554
626.5	0.550
627.0	0.548
627.5	0.541
628.0	0.535
628.5	0.535
629.0	0.530
629.5	0.526
630.0	0.525
630.5	0.524
631.0	0.520
631.5	0.519
632.0	0.511
632.5	0.508
633.0	0.505
633.5	0.502
634.0	0.499
634.5	0.497
635.0	0.496
635.5	0.500
636.0	0.504
636.5	0.501
637.0	0.494
637.5	0.489
638.0	0.481
638.5	0.479
639.0	0.483
639.5	0.487
640.0	0.488
640.5	0.492
641.0	0.492
641.5	0.484
642.0	0.469
642.5	0.453
643.0	0.441
643.5	0.441
644.0	0.448
644.5	0.456
645.0	0.465
645.5	0.471
646.0	0.476
646.5	0.477
647.0	0.470
647.5	0.466
648.0	0.458
648.5	0.458
649.0	0.459
649.5	0.455
650.0	0.454
650.5	0.441
651.0	0.429
651.5	0.423
652.0	0.419
652.5	0.420
653.0	0.417
653.5	0.422
654.0	0.422
654.5	0.421
655.0	0.420
655.5	0.415
656.0	0.414
656.5	0.417
657.0	0.426
657.5	0.431
658.0	0.438
658.5	0.439
659.0	0.435
659.5	0.427
660.0	0.417
660.5	0.405
661.0	0.395
661.5	0.390
662.0	0.391
662.5	0.390
663.0	0.392
663.5	0.394
664.0	0.399
664.5	0.399
665.0	0.397
665.5	0.397
666.0	0.393
666.5	0.394
667.0	0.396
667.5	0.401
668.0	0.397
668.5	0.397
669.0	0.391
669.5	0.390
670.0	0.386
670.5	0.383
671.0	0.375
671.5	0.371
672.0	0.367
672.5	0.360
673.0	0.357
673.5	0.358
674.0	0.367
674.5	0.377
675.0	0.390
675.5	0.390
676.0	0.384
676.5	0.380
677.0	0.372
677.5	0.360
678.0	0.356
678.5	0.358
679.0	0.368
679.5	0.368
680.0	0.366
680.5	0.354
681.0	0.341
681.5	0.336
682.0	0.331
682.5	0.330
683.0	0.339
683.5	0.353
684.0	0.367
684.5	0.379
685.0	0.381
685.5	0.372
686.0	0.361
686.5	0.350
687.0	0.346
687.5	0.349
688.0	0.356
688.5	0.360
689.0	0.358
689.5	0.362
690.0	0.357
690.5	0.357
691.0	0.353
691.5	0.342
692.0	0.334
692.5	0.324
693.0	0.323
693.5	0.328
694.0	0.334
694.5	0.340
695.0	0.352
695.5	0.363
696.0	0.370
696.5	0.373
697.0	0.367
697.5	0.356
698.0	0.348
698.5	0.350
699.0	0.350
699.5	0.345
700.0	0.347
700.5	0.344
701.0	0.339
701.5	0.331
702.0	0.319
702.5	0.307
703.0	0.302
703.5	0.297
704.0	0.286
704.5	0.284
705.0	0.290
705.5	0.297
706.0	0.298
706.5	0.297
707.0	0.301
707.5	0.311
708.0	0.317
708.5	0.313
709.0	0.307
709.5	0.306
710.0	0.305
710.5	0.294
711.0	0.290
711.5	0.283
712.0	0.273
712.5	0.268
713.0	0.264
713.5	0.266
714.0	0.276
714.5	0.273
715.0	0.277
715.5	0.275
716.0	0.281
716.5	0.283
717.0	0.279
717.5	0.283
718.0	0.290
718.5	0.300
719.0	0.301
719.5	0.293
720.0	0.289
720.5	0.280
721.0	0.277
721.5	0.279
722.0	0.279
722.5	0.291
723.0	0.297
723.5	0.306
724.0	0.307
724.5	0.307
725.0	0.304
725.5	0.294
726.0	0.289
726.5	0.291
727.0	0.297
727.5	0.303
728.0	0.295
728.5	0.288
729.0	0.280
729.5	0.280
730.0	0.279
730.5	0.274
731.0	0.270
731.5	0.275
732.0	0.276
732.5	0.270
733.0	0.263
733.5	0.264
734.0	0.267
734.5	0.278
735.0	0.284
735.5	0.297
736.0	0.303
736.5	0.302
737.0	0.291
737.5	0.278
738.0	0.269
738.5	0.261
739.0	0.246
739.5	0.237
740.0	0.236
740.5	0.250
741.0	0.258
741.5	0.259
742.0	0.258
742.5	0.258
743.0	0.265
743.5	0.265
744.0	0.258
744.5	0.255
745.0	0.261
745.5	0.271
746.0	0.272
746.5	0.268
747.0	0.263
747.5	0.255
748.0	0.251
748.5	0.240
749.0	0.229
749.5	0.226
750.0	0.232
750.5	0.241
751.0	0.242
751.5	0.252
752.0	0.251
752.5	0.246
753.0	0.242
753.5	0.242
754.0	0.245
754.5	0.252
755.0	0.267
755.5	0.284
756.0	0.286
756.5	0.284
757.0	0.277
757.5	0.258
758.0	0.235
758.5	0.208
759.0	0.181
759.5	0.171
760.0	0.180
760.5	0.190
761.0	0.199
761.5	0.211
762.0	0.228
762.5	0.235
763.0	0.237
763.5	0.234
764.0	0.233
764.5	0.239
765.0	0.242
765.5	0.241
766.0	0.239
766.5	0.228
767.0	0.229
767.5	0.236
768.0	0.235
768.5	0.234
769.0	0.242
769.5	0.239
770.0	0.235
770.5	0.232
771.0	0.227
771.5	0.222
772.0	0.237
772.5	0.263
773.0	0.268
773.5	0.276
774.0	0.285
774.5	0.281
775.0	0.287
775.5	0.291
776.0	0.282
776.5	0.286
777.0	0.293
777.5	0.298
778.0	0.277
778.5	0.258
779.0	0.237
779.5	0.216
780.0	0.204
780.5	0.198
781.0	0.193
781.5	0.207
782.0	0.212
782.5	0.206
783.0	0.202
783.5	0.198
784.0	0.193
784.5	0.192
785.0	0.191
785.5	0.207
786.0	0.226
786.5	0.243
787.0	0.241
787.5	0.218
788.0	0.209
788.5	0.197
789.0	0.189
789.5	0.188
790.0	0.189
790.5	0.202
791.0	0.223
791.5	0.233
792.0	0.229
792.5	0.226
793.0	0.244
793.5	0.258
794.0	0.259
794.5	0.255
795.0	0.245
795.5	0.246
796.0	0.245
796.5	0.236
797.0	0.229
797.5	0.234
798.0	0.240
798.5	0.243
799.0	0.230
799.5	0.217
800.0	0.203
800.5	0.203
801.0	0.204
801.5	0.209
802.0	0.215
802.5	0.219
803.0	0.220
803.5	0.218
804.0	0.204
804.5	0.189
805.0	0.187
805.5	0.181
806.0	0.170
806.5	0.165
807.0	0.167
807.5	0.175
808.0	0.180
808.5	0.193
809.0	0.206
809.5	0.223
810.0	0.225
810.5	0.223
811.0	0.211
811.5	0.206
812.0	0.200
812.5	0.187
813.0	0.185
813.5	0.201
814.0	0.206
814.5	0.211
815.0	0.207
815.5	0.217
816.0	0.228
816.5	0.235
817.0	0.243
817.5	0.239
818.0	0.236
818.5	0.234
819.0	0.232
819.5	0.227
820.0	0.216
820.5	0.195
821.0	0.178
821.5	0.153
822.0	0.151
822.5	0.141
823.0	0.136
823.5	0.148
824.0	0.171
824.5	0.194
825.0	0.218
825.5	0.223
826.0	0.213
826.5	0.194
827.0	0.187
827.5	0.173
828.0	0.163
828.5	0.148
829.0	0.142
829.5	0.152
830.0	0.168
830.5	0.178
831.0	0.187
831.5	0.192
832.0	0.200
832.5	0.198
833.0	0.196
833.5	0.184
834.0	0.178
834.5	0.176
835.0	0.179
835.5	0.181
836.0	0.195
836.5	0.202
837.0	0.220
837.5	0.236
838.0	0.251
838.5	0.245
839.0	0.239
839.5	0.228
840.0	0.219
840.5	0.216
841.0	0.219
841.5	0.220
842.0	0.231
842.5	0.239
843.0	0.235
843.5	0.211
844.0	0.196
844.5	0.167
845.0	0.156
845.5	0.162
846.0	0.151
846.5	0.141
847.0	0.138
847.5	0.132
848.0	0.107
848.5	0.094
849.0	0.091
849.5	0.090
850.0	0.103


15 2
5/14/2024 5:17 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.22333	
//WLCalib: 261S 	-0.23000	
//WLCalib: 362S 	-0.59000	
//WLCalib: 484S 	-0.30000	
//WLCalib: 529S 	-0.11000	
//WLCalib: 823S 	-0.54000	
//QSpecEnd: 
190.0	-0.500
190.5	-0.475
191.0	-0.459
191.5	-0.441
192.0	-0.422
192.5	-0.413
193.0	-0.401
193.5	-0.383
194.0	-0.355
194.5	-0.348
195.0	-0.356
195.5	-0.369
196.0	-0.379
196.5	-0.377
197.0	-0.356
197.5	-0.362
198.0	-0.356
198.5	-0.343
199.0	-0.337
199.5	-0.339
200.0	-0.334
200.5	-0.337
201.0	-0.321
201.5	-0.301
202.0	-0.295
202.5	-0.310
203.0	-0.295
203.5	-0.279
204.0	-0.281
204.5	-0.277
205.0	-0.265
205.5	-0.264
206.0	-0.249
206.5	-0.245
207.0	-0.261
207.5	-0.264
208.0	-0.263
208.5	-0.260
209.0	-0.260
209.5	-0.273
210.0	-0.238
210.5	-0.218
211.0	-0.210
211.5	-0.207
212.0	-0.218
212.5	-0.232
213.0	-0.235
213.5	-0.359
214.0	-0.315
214.5	-0.220
215.0	0.011
215.5	0.168
216.0	0.149
216.5	0.397
217.0	0.481
217.5	0.564
218.0	0.522
218.5	0.547
219.0	1.144
219.5	1.810
220.0	2.484
220.5	3.184
221.0	3.835
221.5	4.678
222.0	5.184
222.5	5.662
223.0	5.900
223.5	6.274
224.0	6.716
224.5	7.038
225.0	7.381
225.5	7.900
226.0	8.633
226.5	9.662
227.0	10.967
227.5	12.393
228.0	13.600
228.5	14.689
229.0	15.459
229.5	15.852
230.0	15.943
230.5	15.708
231.0	15.328
231.5	14.950
232.0	14.579
232.5	14.250
233.0	13.997
233.5	13.865
234.0	13.877
234.5	14.011
235.0	14.216
235.5	14.381
236.0	14.490
236.5	14.586
237.0	14.675
237.5	14.751
238.0	14.848
238.5	14.989
239.0	15.240
239.5	15.624
240.0	16.190
240.5	16.947
241.0	17.838
241.5	18.742
242.0	19.533
242.5	20.101
243.0	20.366
243.5	20.291
244.0	19.932
244.5	19.501
245.0	19.320
245.5	19.475
246.0	19.905
246.5	20.496
247.0	21.138
247.5	21.653
248.0	21.884
248.5	21.683
249.0	21.069
249.5	20.215
250.0	19.414
250.5	18.784
251.0	18.356
251.5	18.138
252.0	18.060
252.5	18.052
253.0	17.998
253.5	17.776
254.0	17.394
254.5	16.941
255.0	16.605
255.5	16.459
256.0	16.527
256.5	16.762
257.0	17.105
257.5	17.618
258.0	18.365
258.5	19.363
259.0	20.476
259.5	21.544
260.0	22.383
260.5	22.875
261.0	22.936
261.5	22.578
262.0	21.850
262.5	20.987
263.0	20.202
263.5	19.551
264.0	19.029
264.5	18.646
265.0	18.439
265.5	18.405
266.0	18.466
266.5	18.637
267.0	18.826
267.5	18.993
268.0	19.061
268.5	18.947
269.0	18.690
269.5	18.487
270.0	18.481
270.5	18.640
271.0	18.862
271.5	19.172
272.0	19.487
272.5	19.706
273.0	19.721
273.5	19.499
274.0	19.140
274.5	18.832
275.0	18.649
275.5	18.569
276.0	18.600
276.5	18.754
277.0	18.944
277.5	19.110
278.0	19.206
278.5	19.287
279.0	19.358
279.5	19.474
280.0	19.671
280.5	20.009
281.0	20.484
281.5	21.038
282.0	21.502
282.5	21.831
283.0	22.052
283.5	22.211
284.0	22.294
284.5	22.385
285.0	22.572
285.5	22.892
286.0	23.268
286.5	23.569
287.0	23.673
287.5	23.616
288.0	23.438
288.5	23.211
289.0	23.025
289.5	22.994
290.0	23.146
290.5	23.395
291.0	23.605
291.5	23.660
292.0	23.555
292.5	23.361
293.0	23.144
293.5	23.033
294.0	23.050
294.5	23.159
295.0	23.337
295.5	23.583
296.0	23.867
296.5	24.119
297.0	24.304
297.5	24.413
298.0	24.441
298.5	24.358
299.0	24.119
299.5	23.726
300.0	23.314
300.5	22.997
301.0	22.838
301.5	22.782
302.0	22.739
302.5	22.670
303.0	22.609
303.5	22.535
304.0	22.440
304.5	22.354
305.0	22.323
305.5	22.345
306.0	22.393
306.5	22.442
307.0	22.507
307.5	22.635
308.0	22.848
308.5	23.104
309.0	23.377
309.5	23.665
310.0	23.948
310.5	24.202
311.0	24.402
311.5	24.521
312.0	24.556
312.5	24.492
313.0	24.381
313.5	24.306
314.0	24.335
314.5	24.393
315.0	24.447
315.5	24.506
316.0	24.531
316.5	24.460
317.0	24.282
317.5	24.048
318.0	23.875
318.5	23.867
319.0	23.967
319.5	24.036
320.0	24.038
320.5	23.971
321.0	23.856
321.5	23.692
322.0	23.536
322.5	23.501
323.0	23.657
323.5	23.951
324.0	24.245
324.5	24.462
325.0	24.591
325.5	24.642
326.0	24.606
326.5	24.445
327.0	24.216
327.5	24.004
328.0	23.839
328.5	23.683
329.0	23.499
329.5	23.311
330.0	23.180
330.5	23.103
331.0	23.068
331.5	23.067
332.0	23.112
332.5	23.219
333.0	23.343
333.5	23.461
334.0	23.542
334.5	23.596
335.0	23.613
335.5	23.573
336.0	23.516
336.5	23.480
337.0	23.483
337.5	23.529
338.0	23.576
338.5	23.620
339.0	23.646
339.5	23.662
340.0	23.673
340.5	23.690
341.0	23.728
341.5	23.780
342.0	23.851
342.5	23.953
343.0	24.099
343.5	24.289
344.0	24.510
344.5	24.751
345.0	25.011
345.5	25.260
346.0	25.449
346.5	25.531
347.0	25.515
347.5	25.438
348.0	25.342
348.5	25.287
349.0	25.290
349.5	25.362
350.0	25.493
350.5	25.651
351.0	25.815
351.5	25.944
352.0	26.061
352.5	26.197
353.0	26.356
353.5	26.550
354.0	26.772
354.5	27.014
355.0	27.244
355.5	27.443
356.0	27.665
356.5	27.941
357.0	28.261
357.5	28.560
358.0	28.775
358.5	28.904
359.0	28.978
359.5	28.990
360.0	29.011
360.5	29.148
361.0	29.475
361.5	29.891
362.0	30.228
362.5	30.394
363.0	30.348
363.5	30.109
364.0	29.703
364.5	29.183
365.0	28.701
365.5	28.368
366.0	28.184
366.5	28.065
367.0	27.964
367.5	27.878
368.0	27.788
368.5	27.691
369.0	27.572
369.5	27.462
370.0	27.385
370.5	27.378
371.0	27.424
371.5	27.484
372.0	27.529
372.5	27.548
373.0	27.547
373.5	27.521
374.0	27.491
374.5	27.482
375.0	27.510
375.5	27.619
376.0	27.824
376.5	28.097
377.0	28.358
377.5	28.564
378.0	28.689
378.5	28.701
379.0	28.636
379.5	28.494
380.0	28.304
380.5	28.150
381.0	28.057
381.5	28.013
382.0	28.013
382.5	28.059
383.0	28.143
383.5	28.245
384.0	28.380
384.5	28.532
385.0	28.654
385.5	28.735
386.0	28.874
386.5	28.944
387.0	28.956
387.5	29.072
388.0	28.887
388.5	28.763
389.0	28.621
389.5	28.588
390.0	28.737
390.5	29.053
391.0	29.473
391.5	29.583
392.0	29.647
392.5	29.869
393.0	29.769
393.5	29.453
394.0	28.928
394.5	28.635
395.0	28.610
395.5	28.563
396.0	28.639
396.5	28.435
397.0	28.810
397.5	29.284
398.0	29.335
398.5	29.311
399.0	29.217
399.5	29.279
400.0	29.199
400.5	28.965
401.0	28.813
401.5	28.725
402.0	28.708
402.5	28.324
403.0	27.906
403.5	27.858
404.0	27.704
404.5	27.808
405.0	27.729
405.5	27.888
406.0	27.826
406.5	28.101
407.0	28.130
407.5	27.991
408.0	27.923
408.5	27.713
409.0	27.589
409.5	27.772
410.0	27.785
410.5	27.844
411.0	27.990
411.5	28.005
412.0	28.144
412.5	27.993
413.0	27.788
413.5	27.655
414.0	27.500
414.5	27.515
415.0	27.523
415.5	27.454
416.0	27.620
416.5	27.449
417.0	27.399
417.5	27.368
418.0	27.233
418.5	27.183
419.0	27.076
419.5	27.049
420.0	27.134
420.5	27.116
421.0	27.172
421.5	27.059
422.0	27.056
422.5	27.126
423.0	27.002
423.5	27.011
424.0	27.101
424.5	27.125
425.0	27.123
425.5	27.088
426.0	27.052
426.5	26.921
427.0	26.879
427.5	26.811
428.0	26.673
428.5	26.606
429.0	26.656
429.5	26.656
430.0	26.538
430.5	26.514
431.0	26.551
431.5	26.551
432.0	26.542
432.5	26.454
433.0	26.404
433.5	26.459
434.0	26.561
434.5	26.637
435.0	26.469
435.5	26.419
436.0	26.427
436.5	26.418
437.0	26.406
437.5	26.404
438.0	26.472
438.5	26.568
439.0	26.606
439.5	26.617
440.0	26.448
440.5	26.390
441.0	26.300
441.5	26.351
442.0	26.255
442.5	26.319
443.0	26.328
443.5	26.219
444.0	26.175
444.5	26.164
445.0	26.091
445.5	26.158
446.0	26.105
446.5	26.109
447.0	26.076
447.5	26.150
448.0	26.182
448.5	26.136
449.0	26.108
449.5	26.079
450.0	26.029
450.5	25.963
451.0	25.830
451.5	25.746
452.0	25.691
452.5	25.678
453.0	25.719
453.5	25.727
454.0	25.793
454.5	25.878
455.0	26.003
455.5	25.996
456.0	25.990
456.5	25.888
457.0	25.855
457.5	25.783
458.0	25.732
458.5	25.743
459.0	25.773
459.5	25.824
460.0	25.855
460.5	25.713
461.0	25.605
461.5	25.564
462.0	25.516
462.5	25.484
463.0	25.493
463.5	25.502
464.0	25.511
464.5	25.549
465.0	25.546
465.5	25.544
466.0	25.604
466.5	25.679
467.0	25.655
467.5	25.659
468.0	25.633
468.5	25.549
469.0	25.557
469.5	25.586
470.0	25.608
470.5	25.635
471.0	25.572
471.5	25.598
472.0	25.544
472.5	25.502
473.0	25.439
473.5	25.316
474.0	25.260
474.5	25.379
475.0	25.363
475.5	25.358
476.0	25.334
476.5	25.294
477.0	25.382
477.5	25.437
478.0	25.447
478.5	25.536
479.0	25.580
479.5	25.674
480.0	25.630
480.5	25.589
481.0	25.574
481.5	25.477
482.0	25.518
482.5	25.482
483.0	25.463
483.5	25.491
484.0	25.384
484.5	25.325
485.0	25.273
485.5	25.226
486.0	25.218
486.5	25.171
487.0	25.125
487.5	25.094
488.0	25.072
488.5	25.094
489.0	25.180
489.5	25.234
490.0	25.277
490.5	25.315
491.0	25.305
491.5	25.280
492.0	25.243
492.5	25.217
493.0	25.205
493.5	25.190
494.0	25.134
494.5	25.001
495.0	25.007
495.5	24.981
496.0	24.971
496.5	24.998
497.0	25.053
497.5	25.116
498.0	25.159
498.5	25.122
499.0	25.121
499.5	25.131
500.0	25.179
500.5	25.091
501.0	25.009
501.5	24.994
502.0	24.997
502.5	25.040
503.0	25.168
503.5	25.188
504.0	25.334
504.5	25.348
505.0	25.283
505.5	25.127
506.0	25.002
506.5	24.939
507.0	24.886
507.5	24.960
508.0	25.133
508.5	25.128
509.0	25.201
509.5	25.247
510.0	25.207
510.5	25.175
511.0	25.146
511.5	25.076
512.0	25.090
512.5	25.196
513.0	25.162
513.5	25.055
514.0	25.019
514.5	24.993
515.0	24.896
515.5	24.897
516.0	24.998
516.5	24.964
517.0	25.056
517.5	25.106
518.0	25.082
518.5	24.937
519.0	24.965
519.5	24.904
520.0	24.862
520.5	24.867
521.0	24.847
521.5	24.741
522.0	24.729
522.5	24.700
523.0	24.744
523.5	24.649
524.0	24.681
524.5	24.691
525.0	24.714
525.5	24.733
526.0	24.759
526.5	24.810
527.0	24.935
527.5	24.992
528.0	25.074
528.5	25.105
529.0	25.110
529.5	25.057
530.0	24.953
530.5	24.883
531.0	24.812
531.5	24.713
532.0	24.596
532.5	24.507
533.0	24.537
533.5	24.584
534.0	24.653
534.5	24.717
535.0	24.707
535.5	24.638
536.0	24.640
536.5	24.547
537.0	24.481
537.5	24.500
538.0	24.563
538.5	24.611
539.0	24.691
539.5	24.704
540.0	24.625
540.5	24.600
541.0	24.643
541.5	24.659
542.0	24.695
542.5	24.703
543.0	24.703
543.5	24.702
544.0	24.661
544.5	24.523
545.0	24.441
545.5	24.450
546.0	24.456
546.5	24.445
547.0	24.435
547.5	24.416
548.0	24.493
548.5	24.450
549.0	24.481
549.5	24.461
550.0	24.381
550.5	24.344
551.0	24.282
551.5	24.298
552.0	24.347
552.5	24.451
553.0	24.593
553.5	24.590
554.0	24.692
554.5	24.656
555.0	24.600
555.5	24.524
556.0	24.350
556.5	24.379
557.0	24.318
557.5	24.311
558.0	24.340
558.5	24.507
559.0	24.615
559.5	24.729
560.0	24.770
560.5	24.783
561.0	24.693
561.5	24.619
562.0	24.483
562.5	24.371
563.0	24.349
563.5	24.347
564.0	24.276
564.5	24.210
565.0	24.183
565.5	24.208
566.0	24.370
566.5	24.462
567.0	24.468
567.5	24.546
568.0	24.507
568.5	24.342
569.0	24.323
569.5	24.303
570.0	24.350
570.5	24.492
571.0	24.552
571.5	24.633
572.0	24.593
572.5	24.605
573.0	24.515
573.5	24.451
574.0	24.413
574.5	24.416
575.0	24.326
575.5	24.264
576.0	24.218
576.5	24.214
577.0	24.169
577.5	24.219
578.0	24.202
578.5	24.245
579.0	24.249
579.5	24.243
580.0	24.204
580.5	24.253
581.0	24.354
581.5	24.413
